water_system_name,variable,variable_type,variable_group_type,value
FLORIN COUNTY WATER DISTRICT,Income 15k-20k,Count,Households,53
FLORIN COUNTY WATER DISTRICT,Income 20k-25k,Count,Households,154
FLORIN COUNTY WATER DISTRICT,Income 25k-30k,Count,Households,103
FLORIN COUNTY WATER DISTRICT,Income 30k-35k,Count,Households,46
FLORIN COUNTY WATER DISTRICT,Income 35k-40k,Count,Households,86
FLORIN COUNTY WATER DISTRICT,Income 40k-45k,Count,Households,176
FLORIN COUNTY WATER DISTRICT,Income 45k-50k,Count,Households,224
FLORIN COUNTY WATER DISTRICT,Income 50k-60k,Count,Households,258
FLORIN COUNTY WATER DISTRICT,Income 60k-75k,Count,Households,223
FLORIN COUNTY WATER DISTRICT,Income 75k-100k,Count,Households,432
FLORIN COUNTY WATER DISTRICT,Income 100k-125k,Count,Households,297
FLORIN COUNTY WATER DISTRICT,Income 125k-150k,Count,Households,215
FLORIN COUNTY WATER DISTRICT,Income 150k-200k,Count,Households,143
FLORIN COUNTY WATER DISTRICT,Income Above 200k,Count,Households,137
FLORIN COUNTY WATER DISTRICT,Income 0-25k,Count,Households,417
FLORIN COUNTY WATER DISTRICT,Income 25k-50k,Count,Households,635
FLORIN COUNTY WATER DISTRICT,Income 50k-75k,Count,Households,481
FLORIN COUNTY WATER DISTRICT,Income 0-50k,Count,Households,1051
FLORIN COUNTY WATER DISTRICT,Income 50k-100k,Count,Households,913
FLORIN COUNTY WATER DISTRICT,Income 100k-150k,Count,Households,512
FLORIN COUNTY WATER DISTRICT,Mortgage - Total,Count,Households,981
FLORIN COUNTY WATER DISTRICT,Mortgage - Housing Costs Over 30% Income,Count,Households,426
FLORIN COUNTY WATER DISTRICT,Mortgage - Housing Costs Over 50% Income,Count,Households,90
FLORIN COUNTY WATER DISTRICT,No Mortgage - Total,Count,Households,675
FLORIN COUNTY WATER DISTRICT,No Mortgage - Housing Costs Over 30% Income,Count,Households,49
FLORIN COUNTY WATER DISTRICT,No Mortgage - Housing Costs Over 50% Income,Count,Households,28
FLORIN COUNTY WATER DISTRICT,Rent - Total,Count,Households,1100
FLORIN COUNTY WATER DISTRICT,Rent - Housing Costs Over 30% Income,Count,Households,476
FLORIN COUNTY WATER DISTRICT,Rent - Housing Costs Over 50% Income,Count,Households,260
FLORIN COUNTY WATER DISTRICT,All Households - Housing Costs Over 30% Income,Percent,Households,34.48
FLORIN COUNTY WATER DISTRICT,All Households - Housing Costs Over 50% Income,Percent,Households,13.7
FLORIN COUNTY WATER DISTRICT,Average Household Size,Hh Weighted,Household Weighted,3.573005180660505
FLORIN COUNTY WATER DISTRICT,Median Household Income,Hh Weighted,Household Weighted,67048.12268615587
FLORIN COUNTY WATER DISTRICT,Per Capita Income,Pop Weighted,Population Weighted,24517.639859299343
FOLSOM STATE PRISON,Total Population,Count,Population,3536
FOLSOM STATE PRISON,Hispanic / Latino,Count,Population,1257
FOLSOM STATE PRISON,White,Count,Population,652
FOLSOM STATE PRISON,Black / African American,Count,Population,1390
FOLSOM STATE PRISON,Native American,Count,Population,57
FOLSOM STATE PRISON,Asian,Count,Population,70
FOLSOM STATE PRISON,Pacific Islander,Count,Population,34
FOLSOM STATE PRISON,Other / Multiple,Count,Population,77
FOLSOM STATE PRISON,Hispanic / Latino,Percent,Population,35.55
FOLSOM STATE PRISON,White,Percent,Population,18.43
FOLSOM STATE PRISON,Black / African American,Percent,Population,39.31
FOLSOM STATE PRISON,Native American,Percent,Population,1.6
FOLSOM STATE PRISON,Asian,Percent,Population,1.97
FOLSOM STATE PRISON,Pacific Islander,Percent,Population,0.96
FOLSOM STATE PRISON,Other / Multiple,Percent,Population,2.17
FOLSOM STATE PRISON,Poverty - Total Assessed,Count,Population,29
FOLSOM STATE PRISON,Poverty - Below Level,Count,Population,1
FOLSOM STATE PRISON,Poverty - Above Level,Count,Population,28
FOLSOM STATE PRISON,Poverty Rate,Percent,Population,2.2
FOLSOM STATE PRISON,Total Households,Count,Households,23
FOLSOM STATE PRISON,Income Below 10k,Count,Households,0
FOLSOM STATE PRISON,Income 10k-15k,Count,Households,0
FOLSOM STATE PRISON,Income 15k-20k,Count,Households,0
FOLSOM STATE PRISON,Income 20k-25k,Count,Households,0
FOLSOM STATE PRISON,Income 25k-30k,Count,Households,0
FOLSOM STATE PRISON,Income 30k-35k,Count,Households,0
FOLSOM STATE PRISON,Income 35k-40k,Count,Households,0
FOLSOM STATE PRISON,Income 40k-45k,Count,Households,0
FOLSOM STATE PRISON,Income 45k-50k,Count,Households,0
FOLSOM STATE PRISON,Income 50k-60k,Count,Households,0
FOLSOM STATE PRISON,Income 60k-75k,Count,Households,0
FOLSOM STATE PRISON,Income 75k-100k,Count,Households,0
FOLSOM STATE PRISON,Income 100k-125k,Count,Households,4
FOLSOM STATE PRISON,Income 125k-150k,Count,Households,4
FOLSOM STATE PRISON,Income 150k-200k,Count,Households,12
FOLSOM STATE PRISON,Income Above 200k,Count,Households,1
FOLSOM STATE PRISON,Income 0-25k,Count,Households,0
FOLSOM STATE PRISON,Income 25k-50k,Count,Households,0
FOLSOM STATE PRISON,Income 50k-75k,Count,Households,0
FOLSOM STATE PRISON,Income 0-50k,Count,Households,0
FOLSOM STATE PRISON,Income 50k-100k,Count,Households,1
FOLSOM STATE PRISON,Income 100k-150k,Count,Households,8
FOLSOM STATE PRISON,Mortgage - Total,Count,Households,3
FOLSOM STATE PRISON,Mortgage - Housing Costs Over 30% Income,Count,Households,1
FOLSOM STATE PRISON,Mortgage - Housing Costs Over 50% Income,Count,Households,0
FOLSOM STATE PRISON,No Mortgage - Total,Count,Households,0
FOLSOM STATE PRISON,No Mortgage - Housing Costs Over 30% Income,Count,Households,0
FOLSOM STATE PRISON,No Mortgage - Housing Costs Over 50% Income,Count,Households,0
FOLSOM STATE PRISON,Rent - Total,Count,Households,19
FOLSOM STATE PRISON,Rent - Housing Costs Over 30% Income,Count,Households,0
FOLSOM STATE PRISON,Rent - Housing Costs Over 50% Income,Count,Households,0
FOLSOM STATE PRISON,All Households - Housing Costs Over 30% Income,Percent,Households,4.67
FOLSOM STATE PRISON,All Households - Housing Costs Over 50% Income,Percent,Households,0.53
FOLSOM STATE PRISON,Average Household Size,Hh Weighted,Household Weighted,2.726311489407616
FOLSOM STATE PRISON,Median Household Income,Hh Weighted,Household Weighted,161047.2164545734
FOLSOM STATE PRISON,Per Capita Income,Pop Weighted,Population Weighted,2271.2201161818602
"FOLSOM, CITY OF - ASHLAND",Total Population,Count,Population,3845
"FOLSOM, CITY OF - ASHLAND",Hispanic / Latino,Count,Population,318
"FOLSOM, CITY OF - ASHLAND",White,Count,Population,2934
"FOLSOM, CITY OF - ASHLAND",Black / African American,Count,Population,43
"FOLSOM, CITY OF - ASHLAND",Native American,Count,Population,1
"FOLSOM, CITY OF - ASHLAND",Asian,Count,Population,125
"FOLSOM, CITY OF - ASHLAND",Pacific Islander,Count,Population,1
"FOLSOM, CITY OF - ASHLAND",Other / Multiple,Count,Population,423
"FOLSOM, CITY OF - ASHLAND",Hispanic / Latino,Percent,Population,8.26
"FOLSOM, CITY OF - ASHLAND",White,Percent,Population,76.32
"FOLSOM, CITY OF - ASHLAND",Black / African American,Percent,Population,1.12
"FOLSOM, CITY OF - ASHLAND",Native American,Percent,Population,0.03
"FOLSOM, CITY OF - ASHLAND",Asian,Percent,Population,3.26
"FOLSOM, CITY OF - ASHLAND",Pacific Islander,Percent,Population,0.02
"FOLSOM, CITY OF - ASHLAND",Other / Multiple,Percent,Population,10.99
"FOLSOM, CITY OF - ASHLAND",Poverty - Total Assessed,Count,Population,3780
"FOLSOM, CITY OF - ASHLAND",Poverty - Below Level,Count,Population,143
"FOLSOM, CITY OF - ASHLAND",Poverty - Above Level,Count,Population,3637
"FOLSOM, CITY OF - ASHLAND",Poverty Rate,Percent,Population,3.79
"FOLSOM, CITY OF - ASHLAND",Total Households,Count,Households,1800
"FOLSOM, CITY OF - ASHLAND",Income Below 10k,Count,Households,44
"FOLSOM, CITY OF - ASHLAND",Income 10k-15k,Count,Households,17
"FOLSOM, CITY OF - ASHLAND",Income 15k-20k,Count,Households,104
"FOLSOM, CITY OF - ASHLAND",Income 20k-25k,Count,Households,43
"FOLSOM, CITY OF - ASHLAND",Income 25k-30k,Count,Households,34
"FOLSOM, CITY OF - ASHLAND",Income 30k-35k,Count,Households,209
"FOLSOM, CITY OF - ASHLAND",Income 35k-40k,Count,Households,103
"FOLSOM, CITY OF - ASHLAND",Income 40k-45k,Count,Households,74
"FOLSOM, CITY OF - ASHLAND",Income 45k-50k,Count,Households,43
"FOLSOM, CITY OF - ASHLAND",Income 50k-60k,Count,Households,43
"FOLSOM, CITY OF - ASHLAND",Income 60k-75k,Count,Households,158
"FOLSOM, CITY OF - ASHLAND",Income 75k-100k,Count,Households,248
"FOLSOM, CITY OF - ASHLAND",Income 100k-125k,Count,Households,132
"FOLSOM, CITY OF - ASHLAND",Income 125k-150k,Count,Households,80
"FOLSOM, CITY OF - ASHLAND",Income 150k-200k,Count,Households,123
"FOLSOM, CITY OF - ASHLAND",Income Above 200k,Count,Households,345
"FOLSOM, CITY OF - ASHLAND",Income 0-25k,Count,Households,208
"FOLSOM, CITY OF - ASHLAND",Income 25k-50k,Count,Households,463
"FOLSOM, CITY OF - ASHLAND",Income 50k-75k,Count,Households,201
"FOLSOM, CITY OF - ASHLAND",Income 0-50k,Count,Households,670
"FOLSOM, CITY OF - ASHLAND",Income 50k-100k,Count,Households,449
"FOLSOM, CITY OF - ASHLAND",Income 100k-150k,Count,Households,212
"FOLSOM, CITY OF - ASHLAND",Mortgage - Total,Count,Households,594
"FOLSOM, CITY OF - ASHLAND",Mortgage - Housing Costs Over 30% Income,Count,Households,164
"FOLSOM, CITY OF - ASHLAND",Mortgage - Housing Costs Over 50% Income,Count,Households,90
"FOLSOM, CITY OF - ASHLAND",No Mortgage - Total,Count,Households,847
"FOLSOM, CITY OF - ASHLAND",No Mortgage - Housing Costs Over 30% Income,Count,Households,368
"FOLSOM, CITY OF - ASHLAND",No Mortgage - Housing Costs Over 50% Income,Count,Households,82
"FOLSOM, CITY OF - ASHLAND",Rent - Total,Count,Households,358
"FOLSOM, CITY OF - ASHLAND",Rent - Housing Costs Over 30% Income,Count,Households,196
"FOLSOM, CITY OF - ASHLAND",Rent - Housing Costs Over 50% Income,Count,Households,74
"FOLSOM, CITY OF - ASHLAND",All Households - Housing Costs Over 30% Income,Percent,Households,40.42
"FOLSOM, CITY OF - ASHLAND",All Households - Housing Costs Over 50% Income,Percent,Households,13.7
"FOLSOM, CITY OF - ASHLAND",Average Household Size,Hh Weighted,Household Weighted,2.087285536960886
"FOLSOM, CITY OF - ASHLAND",Median Household Income,Hh Weighted,Household Weighted,76810.17111631615
"FOLSOM, CITY OF - ASHLAND",Per Capita Income,Pop Weighted,Population Weighted,56773.973812166274
"FOLSOM, CITY OF - MAIN",Total Population,Count,Population,62462
"FOLSOM, CITY OF - MAIN",Hispanic / Latino,Count,Population,8433
"FOLSOM, CITY OF - MAIN",White,Count,Population,35222
"FOLSOM, CITY OF - MAIN",Black / African American,Count,Population,1693
"FOLSOM, CITY OF - MAIN",Native American,Count,Population,105
"FOLSOM, CITY OF - MAIN",Asian,Count,Population,12934
"FOLSOM, CITY OF - MAIN",Pacific Islander,Count,Population,177
"FOLSOM, CITY OF - MAIN",Other / Multiple,Count,Population,3897
"FOLSOM, CITY OF - MAIN",Hispanic / Latino,Percent,Population,13.5
"FOLSOM, CITY OF - MAIN",White,Percent,Population,56.39
"FOLSOM, CITY OF - MAIN",Black / African American,Percent,Population,2.71
"FOLSOM, CITY OF - MAIN",Native American,Percent,Population,0.17
"FOLSOM, CITY OF - MAIN",Asian,Percent,Population,20.71
"FOLSOM, CITY OF - MAIN",Pacific Islander,Percent,Population,0.28
"FOLSOM, CITY OF - MAIN",Other / Multiple,Percent,Population,6.24
"FOLSOM, CITY OF - MAIN",Poverty - Total Assessed,Count,Population,62115
"FOLSOM, CITY OF - MAIN",Poverty - Below Level,Count,Population,3405
"FOLSOM, CITY OF - MAIN",Poverty - Above Level,Count,Population,58710
"FOLSOM, CITY OF - MAIN",Poverty Rate,Percent,Population,5.48
"FOLSOM, CITY OF - MAIN",Total Households,Count,Households,22409
"FOLSOM, CITY OF - MAIN",Income Below 10k,Count,Households,807
"FOLSOM, CITY OF - MAIN",Income 10k-15k,Count,Households,218
"FOLSOM, CITY OF - MAIN",Income 15k-20k,Count,Households,390
"FOLSOM, CITY OF - MAIN",Income 20k-25k,Count,Households,477
"FOLSOM, CITY OF - MAIN",Income 25k-30k,Count,Households,418
"FOLSOM, CITY OF - MAIN",Income 30k-35k,Count,Households,283
"FOLSOM, CITY OF - MAIN",Income 35k-40k,Count,Households,329
"FOLSOM, CITY OF - MAIN",Income 40k-45k,Count,Households,373
"FOLSOM, CITY OF - MAIN",Income 45k-50k,Count,Households,451
"FOLSOM, CITY OF - MAIN",Income 50k-60k,Count,Households,670
"FOLSOM, CITY OF - MAIN",Income 60k-75k,Count,Households,1181
"FOLSOM, CITY OF - MAIN",Income 75k-100k,Count,Households,2255
"FOLSOM, CITY OF - MAIN",Income 100k-125k,Count,Households,2382
"FOLSOM, CITY OF - MAIN",Income 125k-150k,Count,Households,1747
"FOLSOM, CITY OF - MAIN",Income 150k-200k,Count,Households,4083
"FOLSOM, CITY OF - MAIN",Income Above 200k,Count,Households,6344
"FOLSOM, CITY OF - MAIN",Income 0-25k,Count,Households,1892
"FOLSOM, CITY OF - MAIN",Income 25k-50k,Count,Households,1855
"FOLSOM, CITY OF - MAIN",Income 50k-75k,Count,Households,1851
"FOLSOM, CITY OF - MAIN",Income 0-50k,Count,Households,3747
"FOLSOM, CITY OF - MAIN",Income 50k-100k,Count,Households,4106
"FOLSOM, CITY OF - MAIN",Income 100k-150k,Count,Households,4129
"FOLSOM, CITY OF - MAIN",Mortgage - Total,Count,Households,11491
"FOLSOM, CITY OF - MAIN",Mortgage - Housing Costs Over 30% Income,Count,Households,2728
"FOLSOM, CITY OF - MAIN",Mortgage - Housing Costs Over 50% Income,Count,Households,1179
"FOLSOM, CITY OF - MAIN",No Mortgage - Total,Count,Households,3590
"FOLSOM, CITY OF - MAIN",No Mortgage - Housing Costs Over 30% Income,Count,Households,237
"FOLSOM, CITY OF - MAIN",No Mortgage - Housing Costs Over 50% Income,Count,Households,146
"FOLSOM, CITY OF - MAIN",Rent - Total,Count,Households,7328
"FOLSOM, CITY OF - MAIN",Rent - Housing Costs Over 30% Income,Count,Households,3010
"FOLSOM, CITY OF - MAIN",Rent - Housing Costs Over 50% Income,Count,Households,1321
"FOLSOM, CITY OF - MAIN",All Households - Housing Costs Over 30% Income,Percent,Households,26.66
"FOLSOM, CITY OF - MAIN",All Households - Housing Costs Over 50% Income,Percent,Households,11.81
"FOLSOM, CITY OF - MAIN",Average Household Size,Hh Weighted,Household Weighted,2.7693559569400805
"FOLSOM, CITY OF - MAIN",Median Household Income,Hh Weighted,Household Weighted,141856.37152396925
"FOLSOM, CITY OF - MAIN",Per Capita Income,Pop Weighted,Population Weighted,58469.34569630441
FREEPORT MARINA,Total Population,Count,Population,3
FREEPORT MARINA,Hispanic / Latino,Count,Population,2
FREEPORT MARINA,White,Count,Population,1
FREEPORT MARINA,Black / African American,Count,Population,0
FREEPORT MARINA,Native American,Count,Population,0
FREEPORT MARINA,Asian,Count,Population,0
FREEPORT MARINA,Pacific Islander,Count,Population,0
FREEPORT MARINA,Other / Multiple,Count,Population,0
FREEPORT MARINA,Hispanic / Latino,Percent,Population,69.19
FREEPORT MARINA,White,Percent,Population,28.71
FREEPORT MARINA,Black / African American,Percent,Population,0
FREEPORT MARINA,Native American,Percent,Population,0
FREEPORT MARINA,Asian,Percent,Population,0
FREEPORT MARINA,Pacific Islander,Percent,Population,0
FREEPORT MARINA,Other / Multiple,Percent,Population,2.1
FREEPORT MARINA,Poverty - Total Assessed,Count,Population,3
FREEPORT MARINA,Poverty - Below Level,Count,Population,1
FREEPORT MARINA,Poverty - Above Level,Count,Population,3
FREEPORT MARINA,Poverty Rate,Percent,Population,17.42
FREEPORT MARINA,Total Households,Count,Households,1
FREEPORT MARINA,Income Below 10k,Count,Households,0
FREEPORT MARINA,Income 10k-15k,Count,Households,0
FREEPORT MARINA,Income 15k-20k,Count,Households,0
FREEPORT MARINA,Income 20k-25k,Count,Households,0
FREEPORT MARINA,Income 25k-30k,Count,Households,0
FREEPORT MARINA,Income 30k-35k,Count,Households,0
FREEPORT MARINA,Income 35k-40k,Count,Households,0
FREEPORT MARINA,Income 40k-45k,Count,Households,0
FREEPORT MARINA,Income 45k-50k,Count,Households,0
FREEPORT MARINA,Income 50k-60k,Count,Households,0
FREEPORT MARINA,Income 60k-75k,Count,Households,0
FREEPORT MARINA,Income 75k-100k,Count,Households,0
FREEPORT MARINA,Income 100k-125k,Count,Households,0
FREEPORT MARINA,Income 125k-150k,Count,Households,0
FREEPORT MARINA,Income 150k-200k,Count,Households,0
FREEPORT MARINA,Income Above 200k,Count,Households,0
FREEPORT MARINA,Income 0-25k,Count,Households,0
FREEPORT MARINA,Income 25k-50k,Count,Households,0
FREEPORT MARINA,Income 50k-75k,Count,Households,0
FREEPORT MARINA,Income 0-50k,Count,Households,0
FREEPORT MARINA,Income 50k-100k,Count,Households,0
FREEPORT MARINA,Income 100k-150k,Count,Households,0
FREEPORT MARINA,Mortgage - Total,Count,Households,0
FREEPORT MARINA,Mortgage - Housing Costs Over 30% Income,Count,Households,0
FREEPORT MARINA,Mortgage - Housing Costs Over 50% Income,Count,Households,0
FREEPORT MARINA,No Mortgage - Total,Count,Households,0
FREEPORT MARINA,No Mortgage - Housing Costs Over 30% Income,Count,Households,0
FREEPORT MARINA,No Mortgage - Housing Costs Over 50% Income,Count,Households,0
FREEPORT MARINA,Rent - Total,Count,Households,0
FREEPORT MARINA,Rent - Housing Costs Over 30% Income,Count,Households,0
FREEPORT MARINA,Rent - Housing Costs Over 50% Income,Count,Households,0
FREEPORT MARINA,All Households - Housing Costs Over 30% Income,Percent,Households,45.66
FREEPORT MARINA,All Households - Housing Costs Over 50% Income,Percent,Households,25.57
FREEPORT MARINA,Average Household Size,Hh Weighted,Household Weighted,2.55
FREEPORT MARINA,Median Household Income,Hh Weighted,Household Weighted,56250
FREEPORT MARINA,Per Capita Income,Pop Weighted,Population Weighted,23510
"GALT, CITY OF",Total Population,Count,Population,21490
"GALT, CITY OF",Hispanic / Latino,Count,Population,9314
"GALT, CITY OF",White,Count,Population,9952
"GALT, CITY OF",Black / African American,Count,Population,520
"GALT, CITY OF",Native American,Count,Population,22
"GALT, CITY OF",Asian,Count,Population,872
"GALT, CITY OF",Pacific Islander,Count,Population,20
"GALT, CITY OF",Other / Multiple,Count,Population,789
"GALT, CITY OF",Hispanic / Latino,Percent,Population,43.34
"GALT, CITY OF",White,Percent,Population,46.31
"GALT, CITY OF",Black / African American,Percent,Population,2.42
"GALT, CITY OF",Native American,Percent,Population,0.1
"GALT, CITY OF",Asian,Percent,Population,4.06
"GALT, CITY OF",Pacific Islander,Percent,Population,0.09
"GALT, CITY OF",Other / Multiple,Percent,Population,3.67
"GALT, CITY OF",Poverty - Total Assessed,Count,Population,21341
"GALT, CITY OF",Poverty - Below Level,Count,Population,1404
"GALT, CITY OF",Poverty - Above Level,Count,Population,19937
"GALT, CITY OF",Poverty Rate,Percent,Population,6.58
"GALT, CITY OF",Total Households,Count,Households,6988
"GALT, CITY OF",Income Below 10k,Count,Households,139
"GALT, CITY OF",Income 10k-15k,Count,Households,168
"GALT, CITY OF",Income 15k-20k,Count,Households,243
"GALT, CITY OF",Income 20k-25k,Count,Households,210
"GALT, CITY OF",Income 25k-30k,Count,Households,141
"GALT, CITY OF",Income 30k-35k,Count,Households,342
"GALT, CITY OF",Income 35k-40k,Count,Households,161
"GALT, CITY OF",Income 40k-45k,Count,Households,347
"GALT, CITY OF",Income 45k-50k,Count,Households,152
"GALT, CITY OF",Income 50k-60k,Count,Households,550
"GALT, CITY OF",Income 60k-75k,Count,Households,687
"GALT, CITY OF",Income 75k-100k,Count,Households,807
"GALT, CITY OF",Income 100k-125k,Count,Households,1096
"GALT, CITY OF",Income 125k-150k,Count,Households,504
"GALT, CITY OF",Income 150k-200k,Count,Households,789
"GALT, CITY OF",Income Above 200k,Count,Households,650
"GALT, CITY OF",Income 0-25k,Count,Households,761
"GALT, CITY OF",Income 25k-50k,Count,Households,1143
"GALT, CITY OF",Income 50k-75k,Count,Households,1237
"GALT, CITY OF",Income 0-50k,Count,Households,1904
"GALT, CITY OF",Income 50k-100k,Count,Households,2044
"GALT, CITY OF",Income 100k-150k,Count,Households,1601
"GALT, CITY OF",Mortgage - Total,Count,Households,3724
"GALT, CITY OF",Mortgage - Housing Costs Over 30% Income,Count,Households,907
